query_name,query_md5,match_name,containment,intersect_hashes,ksize,scaled,moltype,match_md5,jaccard,max_containment,average_abund,median_abund,std_abund,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_weighted_found,total_weighted_hashes
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR1971850,0.0001,1,21,1000,DNA,ae1decf72efaab11c7516d6962389082,6.327952464421087e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5672739878041068,0.6061103324539345,0.6449466771037624,1,1381147
qsize=5000,6424f418433b237c8a9c44a818715253,SRR5579957,0.0002,1,21,1000,DNA,8001afd6c0240fe43247f43a5e876c2d,1.3135909372734056e-6,0.0002,2.0,2.0,0.0,0.666589657745114,0.5248835040047991,0.5957365808749566,0.666589657745114,2,2605925
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5579957,0.0003,3,21,1000,DNA,8001afd6c0240fe43247f43a5e876c2d,3.915069100969632e-6,0.0003,20.666666666666668,12.0,20.531818125912658,0.6795851327658305,0.5530736701482494,0.61632940145704,0.6795851327658305,62,2605925
qsize=5000,6424f418433b237c8a9c44a818715253,SRR30480335,0.0002,1,21,1000,DNA,965925d7e6e6872388ff6145c2b918a5,1.7440866741313576e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.532071570635271,0.5993306141901925,0.666589657745114,1,5992150
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR30480335,0.0002,2,21,1000,DNA,965925d7e6e6872388ff6145c2b918a5,3.4580239122353533e-6,0.0002,1.5,1.5,0.5,0.666589657745114,0.5499267129468578,0.6082581853459859,0.666589657745114,3,5992150
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR26119922,0.0001,1,21,1000,DNA,da21ede1bd428eb39301e14938aed684,0.00002078699565551791,0.0001,4.0,4.0,0.0,0.6449466771037624,0.6051407142151273,0.6250436956594448,0.6449466771037624,4,402924
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR7280911,0.0001,1,21,1000,DNA,3ea7da502644d59df6665d4f27e1985c,7.929145158860423e-6,0.0001,135.0,135.0,0.0,0.6449466771037624,0.5738710378232549,0.6094088574635086,0.6449466771037624,135,3112985
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR29825839,0.001,1,21,1000,DNA,64c04188e34e9fc5c616e6c6b5153966,9.454002966666131e-7,0.001,2.0,2.0,0.0,0.719685673001152,0.5165877459287935,0.6181367094649728,0.719685673001152,2,4103557
qsize=5000,6424f418433b237c8a9c44a818715253,SRR29825839,0.0006,3,21,1000,DNA,64c04188e34e9fc5c616e6c6b5153966,2.8255212380303857e-6,0.0006,1.6666666666666667,2.0,0.4714045207910317,0.7023905031859884,0.5443323678768858,0.6233614355314371,0.7023905031859884,5,4103557
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR29825839,0.0007,7,21,1000,DNA,64c04188e34e9fc5c616e6c6b5153966,6.562005798938268e-6,0.0007,2.5714285714285716,1.0,3.063944369932459,0.7075653765539904,0.5667439122451315,0.637154644399561,0.7075653765539904,18,4103557
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR2967936,0.0001,1,21,1000,DNA,aaa7d8809ee679463f21b0c3d28d1f95,0.000010700108071091517,0.0001,45.0,45.0,0.0,0.6449466771037624,0.5829675515389522,0.6139571143213574,0.6449466771037624,45,639598
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR8428177,0.0001,1,21,1000,DNA,911fb9328efeff36ac15d2622869f15e,6.278212718403325e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5670465247098021,0.6059966009067823,0.6449466771037624,1,1338778
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR4797577,0.0001,1,21,1000,DNA,fd9d920fc525cb891fc2b8e1b364b899,0.00001157460993564517,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5854267420129406,0.6151867095583515,0.6449466771037624,1,554456
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR940505,0.0001,1,21,1000,DNA,f6dd2c769e68370c87bc78c93b12ae14,0.000013302825520140477,0.0001,86.0,86.0,0.0,0.6449466771037624,0.5898732207129862,0.6174099489083743,0.6449466771037624,86,1462762
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR25610370,0.0002,2,21,1000,DNA,cd2a5c537d7f21ed098b20f871dc4485,0.000044584141420896585,0.0002,1.0,1.0,0.0,0.666589657745114,0.628105887887303,0.6473477728162085,0.666589657745114,2,355157
qsize=5000,6424f418433b237c8a9c44a818715253,SRR6186427,0.001,5,21,1000,DNA,c8cca5d40ba5157b82af983d41b63645,4.794360298094146e-6,0.001,4.0,3.0,4.09878030638384,0.719685673001152,0.5582140327772153,0.6389498528891837,0.719685673001152,20,15265925
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR6186427,0.0007,7,21,1000,DNA,c8cca5d40ba5157b82af983d41b63645,6.680090467510903e-6,0.0007,15.142857142857142,13.0,14.564424086780493,0.7075653765539904,0.5672300467196663,0.6373977116368283,0.7075653765539904,106,15265925
qsize=5000,6424f418433b237c8a9c44a818715253,SRR9968962,0.0002,1,21,1000,DNA,304e5e4bb2576864ebb895226135d654,0.000025869205298013245,0.0002,1.0,1.0,0.0,0.666589657745114,0.608730385784537,0.6376600217648255,0.666589657745114,1,289347
qsize=5000,6424f418433b237c8a9c44a818715253,SRR3731883,0.0002,1,21,1000,DNA,b77512fa19e4f71205e3ab737979a15d,0.000020087178354056607,0.0002,1.0,1.0,0.0,0.666589657745114,0.6005068393035559,0.6335482485243349,0.666589657745114,1,424411
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR3731883,0.0002,2,21,1000,DNA,b77512fa19e4f71205e3ab737979a15d,0.00003650834215618269,0.0002,1.0,1.0,0.0,0.666589657745114,0.6206585175111407,0.6436240876281274,0.666589657745114,2,424411
qsize=5000,6424f418433b237c8a9c44a818715253,ERR13364422,0.0002,1,21,1000,DNA,5563f330596f28b75c2bb2522e631a8e,0.00001561450900176444,0.0002,1.0,1.0,0.0,0.666589657745114,0.5926539096665921,0.6296217837058531,0.666589657745114,1,655384
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR13364422,0.0001,1,21,1000,DNA,5563f330596f28b75c2bb2522e631a8e,0.000014483727532117665,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5926539096665921,0.6188002933851773,0.6449466771037624,1,655384
qsize=5000,6424f418433b237c8a9c44a818715253,SRR6009789,0.0002,1,21,1000,DNA,6e6647bc9240ec921b4fc4a17a748920,0.00001433136993565215,0.0002,1.0,1.0,0.0,0.666589657745114,0.5900440062349879,0.628316831990051,0.666589657745114,1,455698
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR10901883,0.002,2,21,1000,DNA,cd48e6c0f9d07e3e4f374a571e77e28e,4.327627356663573e-6,0.002,1.0,1.0,0.0,0.7438367286489914,0.5554283389947171,0.6496325338218543,0.7438367286489914,2,4482867
qsize=5000,6424f418433b237c8a9c44a818715253,SRR10901883,0.0006,3,21,1000,DNA,cd48e6c0f9d07e3e4f374a571e77e28e,6.4357518888931795e-6,0.0006,3.6666666666666665,1.0,3.7712361663282534,0.7023905031859884,0.5662566724699477,0.634323587827968,0.7023905031859884,11,4482867
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR10901883,0.0005,5,21,1000,DNA,cd48e6c0f9d07e3e4f374a571e77e28e,0.000010612466676854635,0.0005,9.2,4.0,11.496086290559932,0.6963187591769685,0.5801997785696382,0.6382592688733033,0.6963187591769685,46,4482867
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR20302653,0.0001,1,21,1000,DNA,c52d0509787f09f0b25af16329484bec,9.62862397334797e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.579716488077766,0.6123315825907643,0.6449466771037624,1,1107246
qsize=5000,6424f418433b237c8a9c44a818715253,SRR5165766,0.0002,1,21,1000,DNA,78a28261e332cd1289b7b33a0d6ac956,3.4168642753172557e-6,0.0002,5.0,5.0,0.0,0.666589657745114,0.5496077588210028,0.6080987082830585,0.666589657745114,5,1056458
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5165766,0.0002,2,21,1000,DNA,78a28261e332cd1289b7b33a0d6ac956,6.718962592175768e-6,0.0002,4.5,4.5,2.5,0.666589657745114,0.5680513767304968,0.6173205172378053,0.666589657745114,9,1056458
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR15114136,0.0001,1,21,1000,DNA,8b6eada8d5d02b5b19a3099909fafa0f,6.325350740698572e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5672621290975952,0.6061044031006788,0.6449466771037624,1,1146508
qsize=5000,6424f418433b237c8a9c44a818715253,SRR12720518,0.0004,2,21,1000,DNA,4478e5604173352b82a2b9b50e9b6dd6,2.808349785582494e-6,0.0004,3.0,3.0,1.0,0.6889589288344534,0.5442346433669525,0.6165967861007029,0.6889589288344534,6,8664326
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR12720518,0.0002,2,21,1000,DNA,4478e5604173352b82a2b9b50e9b6dd6,2.7887701802382167e-6,0.0002,7.5,7.5,0.5,0.666589657745114,0.5442346433669525,0.6054121505560333,0.666589657745114,15,8664326
qsize=5000,6424f418433b237c8a9c44a818715253,SRR22877767,0.0002,1,21,1000,DNA,9b9ee475057799880caca8b3429bc7a4,1.6645859342488557e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.530880673410715,0.5987351655779145,0.666589657745114,1,3282327
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR22877767,0.0004,4,21,1000,DNA,9b9ee475057799880caca8b3429bc7a4,6.603416938094617e-6,0.0004,7.75,7.0,6.832825184358224,0.6889589288344534,0.5671088681849507,0.628033898509702,0.6889589288344534,31,3282327
qsize=5000,6424f418433b237c8a9c44a818715253,ERR14676008,0.0002,1,21,1000,DNA,08604ce6dfcf4b87c49eca2e4974c485,3.842252482095104e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5527442394253451,0.6096669485852295,0.666589657745114,1,1527104
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR14676008,0.0002,2,21,1000,DNA,08604ce6dfcf4b87c49eca2e4974c485,7.5396870275914844e-6,0.0002,4.0,4.0,3.0,0.666589657745114,0.5712931106703655,0.6189413842077398,0.666589657745114,8,1527104
qsize=5000,6424f418433b237c8a9c44a818715253,SRR21380892,0.0002,1,21,1000,DNA,66f2a3427b44c30a99666c412c554930,0.000022725723246142307,0.0002,1.0,1.0,0.0,0.666589657745114,0.6044713964137347,0.6355305270794244,0.666589657745114,1,363756
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5003443,0.0001,1,21,1000,DNA,10f9aa7324a4a1e139356d69096a0940,0.000018605689619885762,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6011764925866768,0.6230615848452197,0.6449466771037624,1,394289
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,DRR173328,0.0001,1,21,1000,DNA,bae9765045fc9198ee955c5a17c71e0e,0.000012119889951399242,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5868842851917954,0.6159154811477789,0.6449466771037624,1,691087
qsize=5000,6424f418433b237c8a9c44a818715253,SRR14371388,0.0002,1,21,1000,DNA,b19fcdaf55fb378f0207c00ec68ff6fe,0.000013292039397604774,0.0002,1.0,1.0,0.0,0.666589657745114,0.5877762427711941,0.6271829502581541,0.666589657745114,1,494095
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR14860468,0.0002,2,21,1000,DNA,e55ca40abcc54bf0c756d2ce12c01f56,2.9234209872392676e-6,0.0002,1.5,1.5,0.5,0.666589657745114,0.545475788442741,0.6060327230939275,0.666589657745114,3,2743612
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR13141835,0.0001,1,21,1000,DNA,eea4b075f8d1adc588260400da655217,0.00004088474590130423,0.0001,6.0,6.0,0.0,0.6449466771037624,0.6337190287876793,0.6393328529457208,0.6449466771037624,6,51613
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR11046369,0.0001,1,21,1000,DNA,e8916c1aaceca5686df57fd9b6bc9299,0.000013762919941094703,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5909787786570627,0.6179627278804125,0.6449466771037624,1,445438
qsize=100,36c3fdb0e95a270b636308b47d19df42,SRR30234869,0.01,1,21,1000,DNA,4dd9c195d702994a21081e749ece2325,2.4778173402613105e-6,0.01,1.0,1.0,0.0,0.8030857221391514,0.5408240451022887,0.6719548836207201,0.8030857221391514,1,3823793
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR30234869,0.0005,5,21,1000,DNA,4dd9c195d702994a21081e749ece2325,0.000012092571049901204,0.0005,12.6,1.0,22.70330372434814,0.6963187591769685,0.5839024238558986,0.6401105915164336,0.6963187591769685,63,3823793
qsize=5000,6424f418433b237c8a9c44a818715253,SRR8325627,0.0002,1,21,1000,DNA,913c931a92150e659f60968896bff5df,0.000010890161827804762,0.0002,1.0,1.0,0.0,0.666589657745114,0.581869994172513,0.6242298259588135,0.666589657745114,1,643964
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR6054462,0.0001,1,21,1000,DNA,8667a47de21abaf43dc9d7244fb25b08,3.754712163765526e-6,0.0001,9.0,9.0,0.0,0.6449466771037624,0.552634355339435,0.5987905162215987,0.6449466771037624,9,731398
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR5468222,0.002,2,21,1000,DNA,867577f143debc13dc167eae8412af95,1.1771159247304993e-6,0.002,1.5,1.5,0.5,0.7438367286489914,0.5219996476171871,0.6329181881330892,0.7438367286489914,3,3068177
qsize=5000,6424f418433b237c8a9c44a818715253,SRR5468222,0.001,5,21,1000,DNA,867577f143debc13dc167eae8412af95,2.9358832457950813e-6,0.001,1.8,1.0,1.1661903789690602,0.719685673001152,0.5452802075405118,0.6324829402708319,0.719685673001152,9,3068177
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5468222,0.0003,3,21,1000,DNA,867577f143debc13dc167eae8412af95,1.7563713835581391e-6,0.0003,1.3333333333333333,1.0,0.4714045207910317,0.6795851327658305,0.5321762732257798,0.6058807029958051,0.6795851327658305,4,3068177
qsize=5000,6424f418433b237c8a9c44a818715253,ERR14674762,0.0004,2,21,1000,DNA,96b4951f4adade11f058b366124a7426,6.167642696123328e-6,0.0004,2.0,2.0,1.0,0.6889589288344534,0.5652384158717636,0.6270986723531085,0.6889589288344534,4,1418700
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR14674762,0.0003,3,21,1000,DNA,96b4951f4adade11f058b366124a7426,9.111008527903982e-6,0.0003,15.333333333333334,8.0,13.299958228840001,0.6795851327658305,0.5762580013526706,0.6279215670592506,0.6795851327658305,46,1418700
qsize=5000,6424f418433b237c8a9c44a818715253,DRR376828,0.0002,1,21,1000,DNA,6e2d3a31e64265dfcb3cac1e9837f71c,2.8458812982910484e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5447677790924031,0.6056787184187586,0.666589657745114,1,6104685
qsize=5000,6424f418433b237c8a9c44a818715253,SRR23826086,0.0002,1,21,1000,DNA,c01130c59620ca099232e68f9a188df3,5.280416519255039e-6,0.0002,2.0,2.0,0.0,0.666589657745114,0.561373261737252,0.613981459741183,0.666589657745114,2,2992942
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR23826086,0.0002,2,21,1000,DNA,c01130c59620ca099232e68f9a188df3,0.000010289230262684048,0.0002,1.0,1.0,0.0,0.666589657745114,0.5802117038405781,0.623400680792846,0.666589657745114,2,2992942
qsize=5000,6424f418433b237c8a9c44a818715253,ERR3857663,0.0002,1,21,1000,DNA,f8aacb4ecb4d13f5de44d88bf5dc6b10,0.000011383687176276396,0.0002,2.0,2.0,0.0,0.666589657745114,0.583171904943886,0.6248807813445001,0.666589657745114,2,191199
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR3857663,0.0003,3,21,1000,DNA,f8aacb4ecb4d13f5de44d88bf5dc6b10,0.00003231261376732764,0.0003,4.0,2.0,3.559026084010437,0.6795851327658305,0.6144925937541219,0.6470388632599762,0.6795851327658305,12,191199
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR4817931,0.0001,1,21,1000,DNA,aa509161ed9586ad81e21ed52afeb6a1,0.00004151617054842861,0.0001,1.0,1.0,0.0,0.6449466771037624,0.63450601805575,0.6397263475797562,0.6449466771037624,1,438134
qsize=5000,6424f418433b237c8a9c44a818715253,SRR24458844,0.0002,1,21,1000,DNA,9f8b7c35bf9530a307754d75849ff051,3.7059959308164678e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5517764430463161,0.6091830503957151,0.666589657745114,1,1197998
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR24458844,0.0002,2,21,1000,DNA,9f8b7c35bf9530a307754d75849ff051,7.277172963847005e-6,0.0002,11.0,11.0,10.0,0.666589657745114,0.570292837190454,0.6184412474677841,0.666589657745114,22,1197998
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR221287,0.0001,1,21,1000,DNA,763f088edd032f745eac88a47a593767,0.000010570601044375383,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5825894055884141,0.6137680413460882,0.6449466771037624,1,649845
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR6256434,0.001,1,21,1000,DNA,940f3f1187b2ce9d4f34647f795397bc,5.036311808136665e-6,0.001,19.0,19.0,0.0,0.719685673001152,0.559530752642154,0.639608212821653,0.719685673001152,19,5759712
qsize=5000,6424f418433b237c8a9c44a818715253,SRR23204169,0.0004,2,21,1000,DNA,99f660b8408f2755d368c3f50c9f3349,0.000013361838588989846,0.0004,2.5,2.5,1.5,0.6889589288344534,0.5869495009749994,0.6379542149047264,0.6889589288344534,5,581325
qsize=5000,6424f418433b237c8a9c44a818715253,SRR32166381,0.0008,4,21,1000,DNA,7182186bca2cb4e41480eb3a4f0fd72c,6.946205114490826e-6,0.0008,1.0,1.0,0.0,0.7120788630690342,0.5682626837836308,0.6401707734263324,0.7120788630690342,4,673200
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR32166381,0.0006,6,21,1000,DNA,7182186bca2cb4e41480eb3a4f0fd72c,0.00001032965368114425,0.0006,1.0,1.0,0.0,0.7023905031859884,0.579341228772307,0.6408658659791477,0.7023905031859884,6,673200
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR12354974,0.0001,1,21,1000,DNA,015d711a452ff9d01eacde344237f4c1,0.000012571974554323502,0.0001,3.0,3.0,0.0,0.6449466771037624,0.5880530458021412,0.6164998614529518,0.6449466771037624,3,1694069
qsize=5000,6424f418433b237c8a9c44a818715253,SRR26190364,0.0002,1,21,1000,DNA,b7b0c3f9166d24b0357067e8a9fc9cd4,0.0000326765349802307,0.0002,1.0,1.0,0.0,0.666589657745114,0.6167094170343992,0.6416495373897566,0.666589657745114,1,325773
qsize=5000,6424f418433b237c8a9c44a818715253,SRR14634844,0.0002,1,21,1000,DNA,db957003445f129475bf9dc73e0ecf77,0.00001189966204959779,0.0002,1.0,1.0,0.0,0.666589657745114,0.5844804358107893,0.6255350467779517,0.666589657745114,1,223829
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR12956357,0.0001,1,21,1000,DNA,15380daec25cc8b31bcfc920e539a72c,0.000027170959678295838,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6153647011326021,0.6301556891181823,0.6449466771037624,1,221585
qsize=5000,6424f418433b237c8a9c44a818715253,SRR2917856,0.0004,2,21,1000,DNA,61db4e03653be426ae44a86e3b00b75a,2.0454185181965544e-6,0.0004,1.0,1.0,0.0,0.6889589288344534,0.5360321596985141,0.6124955442664838,0.6889589288344534,2,1106707
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR2917856,0.001,10,21,1000,DNA,61db4e03653be426ae44a86e3b00b75a,0.00001017514476687217,0.001,1.0,1.0,0.0,0.719685673001152,0.5787288493311669,0.6492072611661595,0.719685673001152,10,1106707
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR9799029,0.0001,1,21,1000,DNA,5fba782e7067c50ce1668d4caa0fe939,8.509696799503033e-6,0.0001,53.0,53.0,0.0,0.6449466771037624,0.575978705766407,0.6104626914350847,0.6449466771037624,53,919596
qsize=5000,6424f418433b237c8a9c44a818715253,ERR15001851,0.0002,1,21,1000,DNA,7adb0440ea7e8b6695bbf17a7565a7b5,0.00001849112426035503,0.0002,1.0,1.0,0.0,0.666589657745114,0.5978925903989197,0.6322411240720169,0.666589657745114,1,1254613
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR15001851,0.0001,1,21,1000,DNA,7adb0440ea7e8b6695bbf17a7565a7b5,0.000016926201760324983,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5978925903989197,0.6214196337513411,0.6449466771037624,1,1254613
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR17845234,0.0001,1,21,1000,DNA,493e9024be5df0ad0af69e9214eaff05,0.000030562347188264056,0.0001,32.0,32.0,0.0,0.6449466771037624,0.6202275798050403,0.6325871284544013,0.6449466771037624,32,505091
qsize=5000,6424f418433b237c8a9c44a818715253,SRR6486121,0.0002,1,21,1000,DNA,488cc9e2e49fc1114e7d22be3f461858,0.000048381634331607724,0.0002,1.0,1.0,0.0,0.666589657745114,0.631298575982093,0.6489441168636035,0.666589657745114,1,85699
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR4037753,0.0001,1,21,1000,DNA,8015d57c07c4f80eb0f38cf120c118b2,0.00001527277170260859,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5944151346844352,0.6196809058940989,0.6449466771037624,1,276414
qsize=5000,6424f418433b237c8a9c44a818715253,SRR32527673,0.0004,2,21,1000,DNA,166f92fd3e4d420204a31200b2750f48,2.9807414296232044e-6,0.0004,4.5,4.5,3.5,0.6889589288344534,0.5457920561360428,0.6173754924852481,0.6889589288344534,9,5061175
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR32527673,0.0002,2,21,1000,DNA,166f92fd3e4d420204a31200b2750f48,2.9586936775674803e-6,0.0002,16.5,16.5,13.5,0.666589657745114,0.5457920561360428,0.6061908569405784,0.666589657745114,33,5061175
qsize=100,36c3fdb0e95a270b636308b47d19df42,SRR26208190,0.01,1,21,1000,DNA,81dd0e924f139ce5f38bf1562c2c7fa2,7.251957665971929e-7,0.01,11.0,11.0,0.0,0.8030857221391514,0.5100845994980027,0.6565851608185771,0.8030857221391514,11,7223435
qsize=5000,6424f418433b237c8a9c44a818715253,SRR26208190,0.0006,3,21,1000,DNA,81dd0e924f139ce5f38bf1562c2c7fa2,2.167886946141017e-6,0.0006,1.3333333333333333,1.0,0.4714045207910317,0.7023905031859884,0.5374799538906462,0.6199352285383173,0.7023905031859884,4,7223435
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR26208190,0.0008,8,21,1000,DNA,81dd0e924f139ce5f38bf1562c2c7fa2,5.760240086806818e-6,0.0008,4.5,2.5,4.795831523312719,0.7120788630690342,0.563179057392251,0.6376289602306426,0.7120788630690342,36,7223435
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR29379125,0.0001,1,21,1000,DNA,891d333cfda3242c3ed6cd15cc77bebc,4.455811715220162e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.557351980984421,0.6011493290440917,0.6449466771037624,1,1680255
qsize=5000,6424f418433b237c8a9c44a818715253,SRR3584881,0.0004,2,21,1000,DNA,74cb39712dbc3b15698f02de4b7f0455,3.5242477052742127e-6,0.0004,3.5,3.5,2.5,0.6889589288344534,0.5501985481447276,0.6195787384895906,0.6889589288344534,7,2514448
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR3584881,0.0002,2,21,1000,DNA,74cb39712dbc3b15698f02de4b7f0455,3.493468088042383e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5501985481447276,0.6083941029449208,0.666589657745114,2,2514448
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR6470375,0.0001,1,21,1000,DNA,208f6488782ec877329b6f18de281ad7,0.000027496700395952487,0.0001,25.0,25.0,0.0,0.6449466771037624,0.6158454405784459,0.6303960588411042,0.6449466771037624,25,525716
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5055253,0.0001,1,21,1000,DNA,e96ebcdb24f62e58381b1ae61b13ca7f,0.000011757098348127683,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5859206301948976,0.61543365364933,0.6449466771037624,1,285158
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR21177920,0.0001,1,21,1000,DNA,b8edd086f133d9d82e01d2520db55c79,9.032770892799075e-6,0.0001,31.0,31.0,0.0,0.6449466771037624,0.5777748761749731,0.6113607766393678,0.6449466771037624,31,1461475
qsize=5000,6424f418433b237c8a9c44a818715253,SRR10436584,0.001,5,21,1000,DNA,549ddcec065379c6a921bf9b2b1d9ea7,2.6862858659457393e-6,0.001,1.4,1.0,0.8,0.719685673001152,0.5429715917459391,0.6313286323735456,0.719685673001152,7,3809461
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR2356083,0.0001,1,21,1000,DNA,fd4472b8e802209c72ca831b7fecb89f,8.70958751393534e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5766759272353007,0.6108113021695316,0.6449466771037624,1,228279
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR10436584,0.0005,5,21,1000,DNA,549ddcec065379c6a921bf9b2b1d9ea7,2.679089066851845e-6,0.0005,2.0,2.0,0.6324555320336759,0.6963187591769685,0.5429715917459391,0.6196451754614538,0.6963187591769685,10,3809461
